"uuid","age","country","gender","playcount","age_scrobbles","user_type","registered","firstscrobble","lastscrobble"
"88971b71-3e2e-4bd2-8ab7-2c1e99186d46",26,"US","m",38007,2520,"user",1158466756,1375452451,1158466969
"6bf930af-ae2d-47ef-ac65-d31034d91bfe",30,"DE","n",22725,1285,"user",1255694226,1366732663,1255695660
"bc26e8c7-0200-4dec-bf1f-2f1cd64a820f",33,"US","f",60208,1137,"user",1277448758,1375729600,1277449331
"ed7a5e03-fc8d-4b7b-908e-a0095b0441e2",19,"NL","f",64470,1382,"user",1231355783,1231356768,1353358793
"e4fe876d-4503-4136-a27f-4e0dfc6b6f91",19,"BR","m",52077,921,"user",1298759051,1298759356,1378346494
"fa5f3ca4-aa8b-4f7d-ac90-bcdf6dfb95b5",24,"US","m",16255,1375,"user",1254221248,1254223380,1372814946
"a2808d52-65da-48a2-b63e-56bf82f9bbbd",24,"US","m",208143,2627,"user",1130698426,1130698721,1357680102
"ca4ab858-4dbe-47fc-b7b8-3ad7734d6303",28,"RU","m",63357,1795,"user",1203295849,1203320448,1358371028
"07fa9216-5ba4-4792-b4b5-3b9b054430e2",19,"UK","m",35073,1316,"user",1261754399,1262715279,1375241513
"46ec8be9-56de-46a1-a54c-76196a53545b",24,"UK","f",48749,2886,"user",1129486661,1129579774,1372778391
"809686ce-8405-43d2-9892-3288d5c63d0f",23,"FR","m",11641,1002,"user",1280246585,1284759095,1366736371
"8f788b72-8cfb-411d-8850-83c84c3b1c2c",24,"TR","m",20199,1157,"subscrib",1267355125,1267355806,1355875645
"95049a0d-cfcd-4583-8e9e-d011a4b6ea32",25,"ID","m",19370,1191,"user",1271516014,1374338897,1271519921
"149de66d-9914-4c38-9237-3da848927de5",35,"PH","f",63400,2763,"user",1122278695,1360987458,1134553326
"12b3d577-6121-4791-ab76-bd9886bfcfb0",22,"AQ","m",22232,1111,"user",1275512707,1275515153,1349071106
"176d3b0b-e66b-4758-a413-fef46ff3cf46",30,"DE","m",54826,1630,"user",1225891908,1226417852,1366793331
"9bedebe9-614d-41ef-b978-9eb8bd046d60",17,"RU","m",50885,1202,"user",1274089103,1377888822,1274096512
"996d287f-cff4-4789-bc36-dc68728eeed1",19,"RU","m",20283,900,"user",1282415757,1282416423,1360163688
"87cbe0c0-7452-451a-a46a-61c0076e20c3",23,"PL","m",50544,1528,"user",1240742776,1240750039,1372583082
"33ac65cb-d2b5-4d3c-ae1f-b75b6c56686a",27,"US","f",36544,1907,"user",1210045900,1210047939,1374719879
"70ebe910-ba21-41a2-9028-f73a4187028a",19,"US","m",34338,1717,"user",1216673591,1216671681,1365054503
"69854a3d-8010-42f9-a401-7271b023e97d",23,"US","n",25106,1180,"user",1271640246,1275106036,1373656463
"b39f259e-310a-42df-a3f1-08d497560801",24,"MX","m",21340,1406,"user",1249008048,1294946794,1369672590
"c7686f65-0528-43f9-b131-7c383ec62e2b",23,"BR","m",151677,2392,"user",1172250735,1172254841,1378955962
"1a00c85c-291e-4733-837a-359153af27ff",31,"AU","m",83194,2236,"user",1179910364,1179919185,1373008418
"687bced5-ab2e-4552-af8d-0d0ea3a13bd3",20,"BH","m",22598,1578,"user",1231161135,1231189040,1350903651
"7f292f98-3160-49f7-a727-6427488fdae0",23,"ES","m",61774,951,"user",1297519743,1297520862,1379754128
"fffa4759-19ef-4b12-9b49-88cff95972cb",22,"DE","f",79985,1975,"user",1196002201,1196002865,1366411742
"5de3ff20-2efc-4d72-976f-47ba7aa6ca04",25,"MX","m",60892,1700,"user",1233279360,1233359250,1379992666
"30feebae-f379-4df0-abfd-18e957bfea3a",19,"PL","m",26108,1185,"user",1261700696,1261701182,1364091040
"2100586e-9633-4433-b508-8ccbe41bea32",42,"US","m",169225,2231,"user",1187268592,1187285456,1380063342
"89ac7a88-e6ec-45c5-a5cb-695a13fe12cd",22,"ES","f",51406,2306,"user",1179568516,1179565161,1378816056
"31911ad6-26b0-4896-9815-7759e2cc606e",21,"PL","f",49554,1359,"user",1244624785,1250802444,1362032971
"c9e3d122-1ab9-4723-bf9d-8337e062fcb0",101,"US","n",37881,2668,"user",1143838515,1143839327,1374296677
"23700b88-3e22-41c9-a0fa-c29d4e02aa1f",29,"FI","m",196193,2501,"user",1134596599,1134597323,1352091799
"ab25daaa-50ab-43b9-af29-aaa437201aca",110,"DK","f",61692,2355,"user",1165863208,1165864645,1361391552
"0a7c4f62-a9a5-46b4-9003-4ec7c8d0d208",25,"PL","m",442443,2521,"user",1159657947,1160849119,1377502276
"253b52aa-4366-4ee4-9388-955ae598f9ba",20,"RU","f",50239,2041,"user",1199978081,1253296939,1376340609
"7cb9932f-d27d-41ec-ae69-2e4b7b444ccb",27,"UK","m",18160,1576,"user",1235557287,1235561568,1371656166
"2e003b08-b601-4f39-b1af-7cf42d0bee0c",28,"RU","m",44784,1808,"user",1201945151,1358031426,1201945520
"34159917-b2a9-4ffe-9e6a-4c51264893cc",24,"ES","m",153815,2519,"user",1159733887,1159738154,1377021098
"4985f682-b3f1-40b0-b0a1-5bf4ac6f7702",23,"BY","m",48373,1639,"user",1215076335,1216692652,1356610799
"81f7ad6f-fc77-4bd4-b171-6181b483986b",35,"CH","m",72345,2042,"subscrib",1189620098,1189621036,1365935007
"accd1571-4dba-45fa-b058-2bf337ae08e0",15,"US","f",10914,804,"user",1309291617,1310149947,1378753655
"f7834aa9-0421-4e52-9973-4e2aed876b3b",29,"BE","m",65133,3109,"user",1101349960,1108377188,1357722765
"90da1342-cbad-4dd6-bffc-71f5bbd86115",29,"US","m",49845,3088,"user",1110690068,1110853845,1377279102
"ad8d85d9-c73d-40f3-b295-b0417dc71c27",19,"RU","m",65551,1045,"user",1279544156,1279606461,1369907524
"1ed255f9-2c40-494d-b1d8-fa04a58b97b5",29,"US","f",22043,2186,"user",1169782436,1221275765,1357866867
"39ee11e3-b508-4231-8520-eef489a81d42",28,"BR","m",67253,2490,"user",1143752355,1143754290,1358883540
"bd9662ea-3fae-41b3-b9b0-87276aacb75f",29,"US","m",41196,2133,"user",1187638701,1187635395,1371419500
"72f3730a-ea95-4b92-ba4c-7ad84a342227",21,"FI","f",11677,885,"user",1281816877,1282048852,1358336615
"cce29975-d411-46a8-b565-4ad76c750df8",30,"UK","m",35773,2653,"user",1146417604,1146454104,1373249086
"61c7da46-913a-4b20-bc8a-458fcccdd863",32,"RU","m",66089,2239,"user",1184416864,1184413337,1377871924
"d3ff1f60-714b-49c5-b028-9821c354ddc0",18,"PL","f",16380,828,"user",1306265733,1306274254,1377816929
